signatory_names,join_dates,signatory_descriptions,signatory_sites,sign_link
,Feb 13  2022,KVS was established to promote and advance a broad vision of sustainable planning & building  enhancing financial  social  and environmental efficiency and benefits to improve the future. We are experts at providing practical sustainability solutions and advice  including green building  thermal  environmental management  net-zero planning  circularity strategy  CO2 calculation management  reporting  energy modeling  micro-climate  and techno-economic-environmental advice. KVS leads complex processes based on the fundamental factors of sustainable planning while implementing such solutions with governmental agencies  municipalities  the IDF  developers  industry  and others. KVS uses front-line software and modulation while providing its services. KVS constantly looks to create a sustainable world for a better present and future.,https://www.kvs.co.il/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/kayamut_ve_shefa-kvs.html
,Feb 11  2022,Maersk is an integrated container logistics company  connecting and simplifying trade to help customers grow and thrive. Maersk's priority is to support the transition to a net-zero economy by eliminating emissions in the logistics sector. Maersk aims to achieve net-zero greenhouse gas emissions by 2040 across entire business and all scopes.,https://www.maersk.com/sustainability,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Maersk.html
,Feb 10  2022,Virgin Media O2 is UK telecommunications company which launched on 1 June 2021  combining the UK’s largest and most reliable mobile network with a broadband network offering the fastest widely-available broadband speeds. It is a customer-first organization that brings a range of connectivity services together in one place with a clear mission: to upgrade the nation. Virgin Media O2 is the corporate brand of the 50:50 joint venture between Liberty Global and Telefónica SA  and one of the UK’s largest businesses.,https://news.virginmediao2.co.uk/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/virgin-media-02-.html
,Feb 8  2022,Dynamic Consultants Group (DCG) is a global consulting and technology firm partnered with Microsoft. DCG is focused on building and implementing modern cloud technologies as well as digital transformation engagements. DCG's projects and technologies power some of the largest and smallest companies around the globe. DCG is dedicated to helping clients and partners transform their organizations  lead meaningful change  and innovate on the leading edge of modern cloud technologies. At the core of DCG is a belief in integrity  innovation  and initiative - DCG's commitment to sustainability is an extension of those beliefs. DCG has been Scope 1 net-zero since 2015. It has an aggressive roadmap to reduce Scope 2 and 3 carbon emissions with verifiable scientific standards to achieve net-zero carbon emissions by 2040 or sooner.,https://dynamicconsultantsgroup.com/about/values/corporate-responsibility/sustainability/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/dynamic_consultantsgroup.html
,Feb 8  2022,SAP is one of the world's leading producers of software for the management of business processes  facilitating effective data processing and information flow across organizations. And with several hundred thousand companies using SAP software  SAP is uniquely positioned to deliver digital solutions that enable companies to manage their and the planets - limited resources productively  contribute to an inclusive economy and shape a sustainable future.,https://www.sap.com/about/company/purpose-and-sustainability.html,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/sap-se.html
,Feb 3  2022,For 30 years  Clif Bar & Company has crafted nutritious and organic food for CLIF®  CLIF Kid®  and LUNA® brands. Family- and employee-owned  Clif Bar is committed to sustaining its people  community  planet  brands  and business. This Five Aspirations business model supports the company's larger purpose to help redesign the business of food for health  equity and Earth. Clif Bar has set ambitious goals for 2030 including. a science-based target to reduce absolute scope 1 and 2 greenhouse gas emissions by 50% and scope 3 greenhouse gas emissions by 50% per pound of finished product  ensuring that the company continues to lead on climate action.,https://www.clifbar.com/who-we-are/our-aspirations,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/clif_bar.html
,Dec 22  2021,As the world’s first climate positive paint company  COAT mixes sustainable  high-grade paint that is finished fresh to order in a range of on-trend colors for use both indoors and out. COAT is verified climate positive  beyond carbon neutral  by Carbon-Jacked. Its paint is 100% low-VOC and water-based. COAT offers a 360-degree paint recycling program and its smart color swatches are 95 percent less wasteful than taster pots. Deliveries are 100 percent carbon neutral and because 100 percent of its paint is made fresh to order  the company has zero waste.,https://coatpaints.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/coat_paints.html
,Dec 21  2021,Intelcom is a last-mile logistics company enabling the delivery of more than 400 000 parcels daily across Canada. Leading the way with its technology platform that generates more than 3 500 optimized routes daily for close to 500 independent delivery partners  Intelcom allows its clients to offer consumers a quick  reliable and predictable experience for the last mile of their online purchases. Intelcom is firmly committed to The Climate Pledge objectives and is currently finalizing its roadmap to reduce Scope 1 emissions.,https://intelcom.ca/en/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/intelcom.html
,Dec 21  2021,The Schumacher Packaging Group  based in the Bavarian town of Ebersdorf near Coburg  is an expert for tailer-made packaging solutions made of corrugated and solid cardboard. The medium-sized  owner-run company has been one of the productivity and technology leaders in the packaging industry for many years. As the right approach to the environment and sustainability have been firmly anchored in the company for years  the Schwarzenberg plant has already been EMAS certified since 2005 in order to be able to reduce greenhouse gas emissions in the long term. The goal is to achieve net-zero emissions in Schwarzenberg by 2040.,https://www.schumacher-packaging.com/en/sustainability-csr.html,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/schumacher_packagingwerkschwarzenberg.html
,Dec 21  2021,Founded in 2008  Teleion delivers global-scale services to enterprise clients  including marketing operations  security/audit/compliance  business intelligence  software development  and project management. A culture of talented  engaged team members is our fuel for success. We take the time to cultivate an environment of collaboration  autonomy  professional growth  and leadership  -- even when it's hard. That's how we deliver great results for our customers. Teleion’s commitment to sustainability involves reducing Scope 1  2  and 3 carbon emissions in line with climate science  and to achieve net-zero carbon emissions by 2040.,https://www.teleion.com/#home,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/teleion_llc.html
,Dec 19  2021,Syneos Health is the only biopharmaceutical solutions organization purpose-built to accelerate customer success. It leads with a product development mindset  strategically integrating clinical development  medical affairs and commercial capabilities to address modern market realities. Syneos Health supports a diverse  equitable and inclusive culture that cares for colleagues  customers  patients  communities and the environment. The Company is committed to achieving net zero carbon emissions by 2040.,https://www.syneoshealth.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/syneos_health.html
,Dec 14  2021,The processing of iron and metal has a long tradition at the Gienanth Group. The product portfolio of Gienanth Group GmbH includes cast iron product solutions for a broad range of industries like engineering  mobility  and energy. Gienanth is pursuing a dedicated concept towards CO2-neutral production since years. The 360° view includes not only environmental protection and resource conservation  but also people- and governance-focused intentions.,https://www.gienanth.com/gienanth-group,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/gienanth_group_gmbh.html
,Dec 13  2021,Syncro Technology Corp specializes in providing software development to medical device manufacturers. During their 30+ years creating software for medical devices  Syncro has stayed at the leading edge of the rapidly evolving landscape of software development tools  techniques  regulatory requirements  and processes. This commitment to progress is the driving force behind their innovative solutions to tackle global sustainability challenges. Since their formation  they have taken strides to reduce carbon emissions with initiatives such as a solar powered facility and low energy illumination. Their goal is to achieve carbon neutrality before 2040 by maintaining and improving their sustainability efforts as well as further reducing transportation emissions that arise from employee commuting and business travel.,https://syncro.com/sustainability,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/syncro_technologycorp.html
,Dec 9  2021,Infinium is a clean fuels solution provider which has proprietary technology that converts carbon dioxide and hydrogen into ultra-low carbon fuels for use in today’s air transport  marine freight  and heavy truck fleets. Infinium electrofuels enable organizations to meet their carbon reduction goals by accelerating the transition away from fossil-based fuels. Infinium is committed to achieving net-zero carbon by 2040 or sooner  while also helping its customers do the same by bringing to market products which enable the reduction of carbon emissions across transportation and industrial sectors.,https://infiniumco.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/infinium_holdingsinc.html
,Nov 10  2021,OAC is a design and construction management firm  offering program management  project management  owner representation  construction intelligence  and alternative project delivery services. In addition  OAC’s building sciences division offers forensic architecture and engineering  structural engineering  building closure  and resiliency services. Guided by their mission of improving where people live  learn  work  and play  OAC has committed to becoming a carbon neutral company by 2023. OAC is dedicated to leading by example  working with industry partners and clients  and contributing to research efforts in an effort to reduce carbon emissions in the construction industry.,https://oacsvcs.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/oac_services_inc.html
,Nov 10  2021,project44 is the world's leading supply chain visibility platform. project44 customers rely on our high-fidelity data to increase agility  reduce inefficiencies  and empower supply chain resilience. project44 Sustainability will enable global shippers to reduce Scope 3 and LSPs to reduce Scope 1 emissions.,https://www.project44.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/project-44.html
,Nov 8  2021,Novartis is reimagining medicine to improve and extend people’s lives. As a leading global medicines company  Novartis understands the link between planetary health and human health. Its ambition is to be a catalyst for positive change and a leader in environmental sustainability. Novartis has a comprehensive environmental sustainability strategy  including ambitious targets  and it works to minimize its environmental impact across its value chain by constantly improving its business processes  from drug discovery to the end of the product lifecycle. Novartis also recognizes the leadership role it must play in driving collaborative change toward environmental sustainability across the industry  helping meet the needs of both current and future generations.,https://www.novartis.com/esg/environmental-sustainability,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/novartis.html
,Nov 4  2021,Harmony Music School is committed to providing enjoyable and worthwhile music training and development. For many this is achieved through individual lessons and support which helps those develop their passion into a life long skill or career. Where individual lessons can not be accessed we provide support to schools and communities as we believe that music should be accessible to everyone. Our commitment to our local community and young people extends beyond music  we fund scholarship programmes  raise money for the local Children's hospital and commit to making our impact on the environment a positive one. We passionately believe that real difference can be made by individuals joining together to make things better. Everyone has to start somewhere.,https://harmonymusicschool.co.uk/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/harmony_music_school.html
,Nov 4  2021,Verdical Group is a leading sustainability consulting firm focused on decarbonizing the built environment and inspiring a net zero future. We provide services ranging from green building certifications and project management to engineering services and sustainable events. Our core values include environmentalism  fun  inspiration  adventure  and continuous learning. Incorporated as a Benefit Corporation and a Certified B Corporation  we meet rigorous standards of social and environmental performance  accountability  and transparency. Also a 1% for the Planet Member Company  we donate 1% of our annual revenue  not just profit  to environmental nonprofit organizations.,https://verdicalgroup.com/who-we-are/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/verdical_group.html
,Nov 4  2021,The Vella Group is one of the UK’s largest accident repair groups. The Vella Group is committed to delivering an excellent customer service at the right cost for the customer. The Group’s commitment to sustainability began a few years ago  when it started its journey to becoming Carbon Neutral and successfully achieved this in April 2021  becoming one of the first UK body shop groups to do so. The Group has now implemented its environmental strategy to reduce its emissions and become net-zero by 2040.,https://www.thevellagroup.co.uk/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/the_vella_group.html
,Nov 3  2021,This signatory has not yet provided a description. This page will be updated once information becomes available.,https://uk.novelteadrinks.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/tea_venture_limited.html
,Nov 3  2021,TBM Co.  Ltd.  a Japan-born sustainability-led startup  enables customers and various stakeholders to take action to contribute to environmental challenges through providing innovative materials and services branded as LIMEX and CirculeX. LIMEX is a new material mainly made from limestones  minimizing the consumption of petrochemicals and water  patented in over 40 countries worldwide. CirculeX accelerates material recycling of plastic wastes  driving forward the reduction of natural resource consumptions. TBM’s mission  “Bridging today and the future we want”  is the core of our business mindset and climate initiative to create a positive impact on society. “TBM Pledge 2030” sets an ambitious target to reach net-zero across Scopes 1 and 2 and halve the Scope 3 emissions by 2030. The Climate Pledge is on the path beyond “TBM Pledge 2030” and we are determined to achieve that.,https://tb-m.com/en/limex/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/tbm_co_ltd_.html
,Oct 14  2021,Flor Americas creates specialty biotech solutions. We help companies conceptualize  develop and distribute next-generation  cannabinoid-enhanced formulations for products that improve human and animal lives around the world. Flor Americas' commitment to sustainability drives their strategic planning  and they recently adopted a roadmap to achieve net zero carbon emissions by 2040.,https://floramericas.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/flor_americas.html
,Oct 14  2021,Precision QA is a technology company  transforming the financial sector  one customer at a time. Its people are committed to making an impact on the industry  its customers  and our planet. Precision QA is a relatively new company  with a foundational commitment to sustainability. As a signatory of The Climate Pledge  the company recently adopted a roadmap to reduce Scope 1  2  and 3 carbon emissions in line with climate science  and to achieve net-zero carbon emissions by 2040.,https://precision.qa/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Precision-QA.html
,Oct 8  2021,WBRE is a leading German real estate service provider  offering development services  project and construction management  as well as occupier services. Founded in 2008  WBRE serves national and international leading companies  driving the delivery of their properties in Germany. With its long-standing commitment to minimizing the industry's impact on the environment and reducing its own carbon footprint  WBRE is working closely with its partners  clients  and subcontractors to identify best practices for operating in the most sustainable and climate friendly way possible that aligns with its net-zero carbon strategy. In 2021 alone  WBRE succeeded in reducing the carbon footprint of a single construction site by more than 25%.,https://www.wbre.de/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/waterbound-real-estate.html
,Oct 7  2021,The GEBHARDT Intralogistics Group is the partner for tailor-made innovative intralogistics systems since 1952. Together with its customers  GEBHARDT develops individual solutions for internal logistics and guarantees comprehensive support. From planning to production to complete implementation  everything comes from a single source. The GEBHARDT portfolio offers flexible  modular products for conveyor and storage technology  as well as integrated concepts for warehouse automation and software solutions that can be easily integrated into the existing IT infrastructure. Being one of the leading internal logistics companies on the market  GEBHARDT realizes it can have a significant impact on the environment and is actively seeking opportunities to decarbonize its operations. GEBHARDT is excited to be a role model for other companies in its sector and to do more to protect the planet.,https://www.gebhardt-foerdertechnik.de/en/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/GEBHARDT.html
,Oct 7  2021,Founded in 1953  Jungheinrich ranks among the world’s leading solutions providers for the intralogistics sector. With a comprehensive portfolio of material handling equipment  automatic systems and services  Jungheinrich is able to offer customers tailored solutions for the challenges posed by Industry 4.0. Intralogistics is an essential tool in a globalized  interconnected world. Providing these tools is the mission of Jungheinrich  a company that offers sustainable and climate-friendly intralogistics solutions for the industry.,https://www.jungheinrich.com/en/responsibility,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Jungheinrich-AG.html
,Oct 6  2021,ALIANAz has multiple decarbonization strategies in place and is committed to reducing product waste by improving at all stages of the product life cycle. ALIANAz is committed to offering their consumers Natural personal care products and cosmetics made with safe and highly natural ingredients which are also affordable. Keeping the circular economy as the core of the R&D strategy   ALIANAz is taking multiple initiatives to develop products which will change the circular economy and urban landscape. A few mentionable initiates are-   EU Ecolabel certification: ALIANAz is among the first companies to acquire EU Ecolabel certifications for leave-on products. By 2030 ALIANAz is aiming to have 50% of their products have EU Ecolabel or other sustainable certifications to ensure low environmental impact. Apart from that  the entire product portfolio will have a low environmental impact fulfilling high environmental standards throughout the product life cycle.  Transportation: ALIANAz aims to transport all its products with Cabon-neutral transportation by 2030. The company is currently implementing optimizing shipping methods by shipping full pallets only (less air being transported) and using compact packaging allowing more products to be shipped in one pallet. In addition  ALIANAz employees are encouraged to hold all meetings possible online and reduce the number of business trips unless strictly necessary.  Less Waste: ALIANAz is in the process of implementing measures to reduce waste and promote the recycling of materials. Currently  all employees are encouraged to eliminate printing  and if necessary  company employees are printing only on recycled paper. ALIANAz is not using single-use plastic in office facilities  and the company is encouraging separate waste for recycling.  Biodegradable: ALIANAz is working towards ensuring a sustainable product range which will be produced from naturally derived biodegradable materials  have smaller packaging  have an ethical and well-managed supply chain  and have a low waste manufacturing process. ALIANAz’s mission is to develop a business model nu 2025 where nothing goes to waste to lead the industry.  Sustainable Packaging: In 2022 ALIANAz initiated moving to more sustainable packaging. The company now uses eco-friendly and recyclable materials to help reduce the waste from our products. In 2025 ALIANAz will implement at least 30% PCR materials in total packaging. By 2030 the company will fully eliminate plastic in all products.  Education: 'Little Green step' is a charitable organization sponsored by ALIANAz. The charity is working towards educating young schoolchildren and converting them into recycling change agents. Then they educate their parent's basic sustainable practices  like recycling and avoiding waste. ,https://alianaz.co.uk/our-brands-and-presence,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/alianaz_limited.html
,Oct 6  2021,Earthchain provides a platform for individuals and businesses to measure  reduce and offset their emissions. We are committed to not only provide a platform for others to measure and reduce their emissions  but also to ensure Earthchain itself is climate neutral. We defined and adopted policies to remove the need to travel  to only use sustainable energy sources including our own solar PV plant  and to offset all remaining emissions after maximum avoidance and reduction.,https://www.earthchain.ch/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Earthchain.html
,Oct 5  2021,Currently  more than 18 million pallets are distributed throughout UK construction every year – with less than 10% reused. We’re on a mission to change this – providing a greener  safer  leaner way to transport building materials. Recirculating pallets that are different by design and engineered to last will make a huge contribution to the UK’s net zero ambitions. Use of The Pallet LOOP could repurpose around 5000 acres of forestry every year – removing a quarter of a million tons of wood waste from the construction supply chain.,https://www.thepalletloop.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/the_pallet_loop.html
,Sep 19  2021,Transportation Management with a touch of Southern Hospitality & years of providing Services & Sales. Our unwavering commitment to delivering better solutions to the industry is the driving force fueling our global expansion. We believe our Electric Box Truck and Tractor fleets will reduce our companies footprint in the transportation industry. Savvy Freight recently adopted a roadmap to reduce Scope 1  2  and 3 carbon emissions in line with climate science  and to achieve net-zero carbon emissions by 2040.,https://savvyfreight.us/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Savvy_Freight.html
,Sep 17  2021,BT Group is the UK’s leading telecommunications and network provider and a leading provider of global communications services and solutions  serving customers in 180 countries. The company has led on climate action for three decades  and has pledged to cut the emissions intensity of its operations by 87% by the end of March 2031 against a 2016/17 baseline and be net- zero for its operations by 2030 and for its supply chain and customer emissions by 2040. Since 2016  BT has reduced the carbon emissions intensity of its operations by 57% and has reduced supply chain emissions by 19% over the same timeframe. In 2020  the company announced that it had completed the switch to 100% renewable electricity worldwide and pledged to transition the majority of its 33 000 strong commercial fleet to electric or zero carbon emissions vehicles by 2030.,https://www.bt.com/about,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/BT-Group-PLC.html
,Sep 17  2021,Search Laboratory is a team of digital marketers and data scientists  dedicated to helping clients grow their online revenues through best-in-class digital marketing. By searching for the truth in data  we combine data science with intricate digital strategies  allowing our clients to make decisions that drive profitable growth. Search Laboratory recognises the importance of its environmental impact and has actively sought ways to reduce it. It is now certified as carbon neutral for Scope 1 and 2 emissions and is working towards Scope 3.,https://www.searchlaboratory.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/search_laboratory.html
,Sep 17  2021,Leading manufacturer of cable glands  cleats and accessories  CMP Products  is paving the way to environmental sustainability within the industry. As part of their ISO 14001:2015 certification  the company are dedicated to driving environmental improvements in all areas of the business. CMP join the Race to Zero in May 2021 and is creating the baseline of the company’s carbon emissions by October 2021. This will set the foundations for environmental success  and act as a central component towards the prospective Environmental Sustainability Strategy. CMP Products is socially committed to the environment  driving further initiatives with the installation of bird feeders  nest boxes  bughouses and a greenhouse on site. Waste and carbon reduction is maximised with the installation of a cardboard compactor. As part of the company’s social culture  the strategy aims to cultivate an environment of trust by preparing the next generation of environmental problem solvers. CMP’s Learning Management System will drive this  providing essential environmental sustainability and life cycle assessment training to all staff. Sustainability is a major global challenge  one that matters beyond individual companies. CMP Products are dedicated to bridging the gap from reactive  to proactive  by paving the way to sustainability in the industry.,https://www.cmp-products.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/cmp_products.html
,Sep 17  2021,Aberdeen Laundry Services (ALS) provides Commercial Laundry and Dry-Cleaning services to Healthcare  Hospitality and Industrial sectors based in Scotland. ALS has been early adopters of sustainable development and has been a signatory to the Climate Change Agreement for over a decade. ALS has extensive carbon elimination strategy and is working towards measurable targets of carbon Elimination. ALS has recently merged its own initiatives with roadmap to reduce Scope 1  2  3 carbon emissions to achieve net zero emissions by 2040.,https://aberdeenls.co.uk/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/aberdeen_laundryserviceslimited.html
,Sep 17  2021,Skyline Hawaii operates tourism activities in Hawaii with a focus on sustainability. Skyline Hawaii is a certified B-Corp and operates zipline adventures in diverse locations around Hawaii  and offers interpretive bus tours of Maui's Haleakala National Park. The company was founded in 2002  opening the United States' first commercial zipline adventure on Maui's 30 000 acre Haleakala Ranch. Through Skyline Conservation Initiative  the company has restored more than 10 000 native Hawaiian trees and engaged more than 2000 local school kids in tree planting events. Skyline is a proud member of 1% For The Planet  donating at least 1% of all sales to environmental non-profit groups around Hawaii  and began offsetting 100% of its carbon emissions in 2007. The company aims to incorporate zero-emission buses and passenger vans into its fleet  and help drive sustainable change in Hawaii's tourism industry.,https://www.skylinehawaii.com/about/conservation,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/SkylineHawaii.html
,Sep 14  2021,4 Cladding Services hires  sells  and services vacuum lifting equipment for the UK roofing and cladding sectors. A company ethos of making people’s lives better  easier  and more simple runs through the family business. With this in mind  as well as supplying emission-free products  the company is committed to being net-zero carbon by 2040 at the very latest.,https://www.vaclifting.co.uk/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/4_cladding_services.html
,Sep 13  2021,Lineage Logistics is reimagining the world’s food supply chain by preserving  protecting  and optimizing the distribution of food. In 2015  Lineage set out on an ambitious initiative to craft a responsible energy reduction roadmap with quantifiable and impactful targets. By combining patented innovations including flywheeling and blast-freezing  and building automated facilities  Lineage is demonstrating their commitment to building a global food supply chain that’s smarter and better for our planet.,https://www.lineagelogistics.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/lineage_logistics.html
,Aug 31  2021,Edmund Bell is a leading global supplier of fabrics and accessories to the commercial  institutional  and domestic interiors markets. Offering design-led technical expertise  support and service to designers  specifiers and contractors in the hospitality  leisure  healthcare  education  workspace and public sectors. Its comprehensive range of market-leading curtain linings  workroom accessories and hardware solutions also meet or exceed all of the quality  value  and application requirements for curtain makers  wholesalers  and retailers. For over 160 years Edmund Bell has been honing its product knowledge and manufacturing expertise to earn its reputation as an entrepreneurial partner that delivers the best quality  added-value  and superior service.,https://www.edmundbell.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/edmund-bell.html
,Aug 30  2021,De Bijenkorf – meaning ‘the beehive’ – is the most renowned chain of premium department stores in the Netherlands. With flagship stores in Amsterdam  The Hague  Rotterdam  and Utrecht and smaller stores in Amstelveen  Eindhoven  and Maastricht  de Bijenkorf is a true one stop luxury shopping experience  since 1870. Addressing its impact on climate change has been a focus for de Bijenkorf for several years; with some of its actions including the integration of LED lighting  sourcing renewable electricity (100% since 2017)  harnessing solar energy for several of its stores and its distribution center  and also underscoring its commitment to a 1.5 degree future by being the first luxury department store to commit to setting a Science Based Target.,https://www.debijenkorf.nl/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/de-bijenkorf.html
,Aug 30  2021,Holt Renfrew is considered Canada’s fashion and lifestyle retailer. Founded in Quebec City in 1837  Holt Renfrew is renowned for unparalleled retail experiences and is Canada’s hub for the world’s best fashion and beauty brands. Recognized as a leader in personal service and experiences  the company’s mission is to empower self-expression and ignite positive change along with overarching commitments to sustainability and diversity and inclusion. Holt Renfrew is the first retailer in Canada to have its carbon emissions reduction targets approved by the Science Based Targets initiative consistent with levels required to meet the goals of the Paris Agreement.,https://www.holtrenfrew.com/en,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/holt-renfrew.html
,Aug 30  2021,Thought-provoking  unconventional  and fearlessly creative  Selfridges has always sought to do things a little differently. More than a shop  Selfridges is a social center with sustainability at its heart  powered by imagination  curiosity  and creativity. The only store to be named the Best Department Store in the World four times  Selfridges offers a shopping experience that promises to surprise  amaze  and amuse its customers by delivering extraordinary experiences. With a vision to reinvent retail  through its sustainability strategy  Project Earth  Selfridges aims to change the way its customers shop and the way it does business  underpinned by Science-Based Targets (scopes 1  2 and 3) and a commitment to achieving net-zero carbon across the business by 2040.,https://www.selfridges.com/US/en/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/selfridges.html
,Aug 30  2021,Brown Thomas Arnotts  one business  two iconic Irish retail brands. For nearly two hundred years  the Brown Thomas and Arnotts department stores have been at the heart of their respective communities  bringing the best of Irish and International style to shoppers at home and abroad. Both brands have flagship stores in Dublin  with Brown Thomas also featuring luxurious destinations in Cork  Limerick  and Galway. Brown Thomas Arnotts is focused on having a lighter footprint on the Earth and has a number of initiatives already in place to reach net-zero by 2040  including using 100% renewable energy throughout all its stores and offices since 2019; installing LED lighting; and being the first Irish retailer to set Science Based Targets below 1.5°C.,https://www.brownthomas.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/Brown-Thomas-Arnotts.html
,Aug 29  2021,Logicompany3 (LC3) offers temperature-controlled transport services and containers  concentrating its activities under the umbrella of sustainability. Since 2014  the company has offered transport services with low-gas-emission solutions  using alternative fuels such as liquefied natural gas  bio-compressed natural gas  bio-liquefied natural gas  liquid nitrogen  and electric. LC3 is committed to becoming a net-zero carbon company  while ensuring the quality of its services for customers.,https://www.lc3trasporti.com/it/?lang=en,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/lc3_trasporti.html
,Aug 29  2021,AmpUp is an electric vehicle (EV) software company and network provider that enables drivers  hosts  and fleets to charge stress-free. AmpUp's technology gives businesses and property owners the ability to efficiently manage multiple charge stations and locations in one platform. As a corporate citizen in the EV space  AmpUp is committed to protecting both the environment and human health. AmpUp consistently looks for new ways to make EV charging solutions more sustainable through means of promoting renewable energy  responsible resource management  and conservation advocacy.,https://ampup.io/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/AmpUp.html
,Aug 29  2021,HP Inc. creates technology that makes life better for everyone  everywhere. Through its product and service portfolio of personal systems  printers and 3D printing solutions  HP engineers experiences that amaze. HP’s mission is to become the world’s most sustainable and just technology company  and to that end  has created an ambitious agenda  rooted in science and aligned to the UN Sustainable Development Goals  that connects HP to the most defining and urgent issues of our time where the company can have the greatest impact as a brand: Climate Action  Human Rights  and Digital Equity. In 2021  HP set some of the most aggressive and comprehensive climate goals in the technology industry  focused on carbon emissions  circularity and forest. These include goals to achieve net zero greenhouse gas (GHG) emissions across HP’s value chain by 2040 and to reduce HP’s absolute value chain GHG emissions by 50% by 2030  compared to 2019. To reduce HP’s carbon footprint across its value chain  the company is focused on accelerating strategies intended to decouple growth from carbon emissions and resource consumption  drive innovation  and transform design and business model. These include print and computer as a service  sustainable materials  supply chain collaboration  investments in renewable electricity  and advances in product energy efficiency.,https://www.hp.com/us-en/hp-information/sustainable-impact.html,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/hp.html
,Aug 9  2021,Founded in 2019  SAI is a global computing and energy operator that empowers high-performance chips with clean energy. Adhering to a corporate vision of “energy-driven computing  computing-driven future ” SAI’s mission is to enable everyone to use cleaner and more affordable computing power  electricity  and heat resources. SAI uses the power of technology to accelerate the reduction of entropy and continue to create value for market customers and partners.,https://sai.tech/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/saitech_limited.html
,Aug 6  2021,pema elektrotechnik gmbh was founded in 1974 and is an established system supplier for industrial applications. With its customized solutions  the company is a cross-industry specialist in cable sets and assemblies for machines  plants  and systems and is considered a reliable partner for decades. pema elektrotechnik is a building block in the development of a green supply chain. Its ambitious goal of becoming a net-zero manufacturing company well before 2040 is core to its business  because only if everyone actively tackles this feat of strength is it possible to prevent the climate crisis and leave an environment worth living in for future generations. pema elektrotechnik sees this as its social and societal responsibility as an owner-managed company to all its stakeholders.,https://www.pema-elektrotechnik.com/,https://www.theclimatepledge.com/content/amazonclimatepledge/us/en/Signatories/pema_elektrotechnikgmbh.html
